"Role ID","Role Name","RSoundex"
6474,"Kassandra","K253"
6475,"Aigisthos","A223"
6476,"Boraccio","B620"
6477,"Sander","S536"
6478,"Fourth Myrmidon","F635"
6479,"Henry Beaufort","H561"
6480,"Jesusa","J220"
6481,"Tomasita","T523"
6482,"Manuela","M540"
6483,"Sor Rufina","S661"
6484,"Sor Filomena","S614"
6485,"Indigenous Woman","I532"
6486,"Sor Isabel","S621"
6487,"Lighting","L235"
6488,"Adjua","A320"
6489,"Dembi","D510"
6490,"Cranston","C652"
6491,"Liverpool Joe","L161"
6492,"Bristol","B623"
6493,"Nesbitt","N213"
6494,"Gifford","G163"
6495,"James De Woolf","J523"
6496,"King Cymbeline","K522"
6497,"Royal Interpreter","R453"
6498,"Ghost of Imogen's Mother","G231"
6499,"Ghost of Belarius' Wife","G231"
6500,"Robin Hood","R153"
6501,"Marion","M650"
6502,"Prince John","P652"
6503,"Much Miller","M254"
6504,"Will Scarlet","W422"
6505,"""Little"" John","""434"
6506,"Makepeace","M212"
6507,"Lord Falconbury","L631"
6508,"Guy of Gisborne","G122"
6509,"Bishop of York","B211"
6510,"Plug the Dog","P423"
6511,"LeBrun's Valet","L165"
6512,"A Priest","A162"
6513,"Lord ""Tubbington""","L633"
6514,"The Green Man","T265"
6515,"A Wild Boar","A431"
6516,"LeBrun","L165"
6517,"George LeBrun","G624"
6518,"A Friar","A166"
6519,"Robert Summers","R163"
6520,"Margaret LeBrun","M626"
6521,"Fang the Wolf","F523"
6522,"Lady Falconbury","L314"
6523,"Jethro Summers","J362"
6524,"Sarah Summers","S625"
6525,"Marion's Chaperone","M652"
6526,"Lady ""Tubbington""","L331"
6527,"Rebecca Summers","R122"
6528,"Horses and Soldiers","H622"
6529,"P. D. Quince","P325"
6530,"Pam Snout","P525"
6531,"Cellist","C423"
6532,"Phantoms","P535"
6533,"Magenta","M253"
6534,"Janet","J530"
6535,"Riff Raff","R161"
6536,"Columbia","C451"
6537,"Frank 'N' Furter","F652"
6538,"Rocky","R220"
6539,"Robert Jamison","R163"
6540,"Mrs. Potter","M621"
6541,"Harvey Yates","H613"
6542,"Coco","C200"
6543,"Penelope Martin","P541"
6544,"Polly Potter","P413"
6545,"Mr. Hammer","M656"
6546,"Harpo","H610"
6547,"Chico","C200"
6548,"Detective Hennessey","D323"
6549,"Ukulele","U244"
6550,"Meg Murry","M256"
6551,"Charles Wallace Murry","C642"
6552,"Calvin O'Keefe","C415"
6553,"Mrs. Murry","M625"
6554,"Mr. Murry","M656"
6555,"Dennys Murry","D525"
6556,"Sandy Murry","S535"
6557,"Mrs. Whatsit","M623"
6558,"Mrs. Who","M620"
6559,"The Happy Medium","T153"
6560,"Aunt Beast","A531"
6561,"Science Girl","S252"
6562,"Dromio of Louisiana","D651"
6563,"Dromio of Harlem","D651"
6564,"Antipholus of Louisiana","A531"
6565,"Antipholus of Harlem","A531"
6566,"Gustave","G231"
6567,"Elliot Ortiz","E436"
6568,"Yazmin Ortiz","Y255"
6569,"Odessa Ortiz","O326"
6570,"Fountainhead","F535"
6571,"Chutes&Ladders","C324"
6572,"Orangutan","O652"
6573,"A Ghost","A223"
6574,"Professor Aman","P612"
6575,"Haikumom","H255"
